TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
GO:0004949	cannabinoid receptor activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0008534	oxidized purine nucleobase lesion DNA N-glycosylase activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0038062	protein tyrosine kinase collagen receptor activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0046857	oxidoreductase activity, acting on other nitrogenous compounds as donors, with NAD or NADP as acceptor	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0001530	lipopolysaccharide binding	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0004829	threonine-tRNA ligase activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0032183	SUMO binding	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0003934	GTP cyclohydrolase I activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:1901474	azole transmembrane transporter activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0045134	uridine-diphosphatase activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0008449	N-acetylglucosamine-6-sulfatase activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0001632	leukotriene B4 receptor activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0051748	UTP-monosaccharide-1-phosphate uridylyltransferase activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0005368	taurine transmembrane transporter activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0035596	methylthiotransferase activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0004825	methionine-tRNA ligase activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0004800	thyroxine 5'-deiodinase activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0046964	3'-phosphoadenosine 5'-phosphosulfate transmembrane transporter activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0003726	double-stranded RNA adenosine deaminase activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:1904047	S-adenosyl-L-methionine binding	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0003691	double-stranded telomeric DNA binding	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0005221	intracellular cyclic nucleotide activated cation channel activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0004382	guanosine-diphosphatase activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:1990381	ubiquitin-specific protease binding	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0008113	peptide-methionine (S)-S-oxide reductase activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0001608	G-protein coupled nucleotide receptor activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0000293	ferric-chelate reductase activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0030337	DNA polymerase processivity factor activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0008179	adenylate cyclase binding	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0032453	histone demethylase activity (H3-K4 specific)	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0005309	creatine:sodium symporter activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0033613	activating transcription factor binding	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0097001	ceramide binding	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0001758	retinal dehydrogenase activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0030586	[methionine synthase] reductase activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0016744	transferase activity, transferring aldehyde or ketonic groups	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0044715	8-oxo-dGDP phosphatase activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0031210	phosphatidylcholine binding	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0016812	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0035256	G-protein coupled glutamate receptor binding	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0030546	receptor activator activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0016418	S-acetyltransferase activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0044020	histone methyltransferase activity (H4-R3 specific)	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0070330	aromatase activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0003865	3-oxo-5-alpha-steroid 4-dehydrogenase activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0019777	Atg12 transferase activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0003980	UDP-glucose:glycoprotein glucosyltransferase activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0004998	transferrin receptor activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0016843	amine-lyase activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0005052	peroxisome matrix targeting signal-1 binding	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0016421	CoA carboxylase activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0005185	neurohypophyseal hormone activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0005222	intracellular cAMP activated cation channel activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0046922	peptide-O-fucosyltransferase activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0005127	ciliary neurotrophic factor receptor binding	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0032090	Pyrin domain binding	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0008526	phosphatidylinositol transporter activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0008187	poly-pyrimidine tract binding	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0008422	beta-glucosidase activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0004331	fructose-2,6-bisphosphate 2-phosphatase activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0042945	D-serine transmembrane transporter activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0016422	mRNA (2'-O-methyladenosine-N6-)-methyltransferase activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0003994	aconitate hydratase activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0005068	transmembrane receptor protein tyrosine kinase adaptor activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0018812	3-hydroxyacyl-CoA dehydratase activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0016215	acyl-CoA desaturase activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0004649	poly(ADP-ribose) glycohydrolase activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0016248	channel inhibitor activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0043185	vascular endothelial growth factor receptor 3 binding	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0001034	RNA polymerase III transcription factor activity, sequence-specific DNA binding	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0008821	crossover junction endodeoxyribonuclease activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0032051	clathrin light chain binding	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0004874	aryl hydrocarbon receptor activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0005223	intracellular cGMP activated cation channel activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0004419	hydroxymethylglutaryl-CoA lyase activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0045028	G-protein coupled purinergic nucleotide receptor activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0022858	alanine transmembrane transporter activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0050699	WW domain binding	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0051800	phosphatidylinositol-3,4-bisphosphate 3-phosphatase activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0008401	retinoic acid 4-hydroxylase activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0008068	extracellular-glutamate-gated chloride channel activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0016774	phosphotransferase activity, carboxyl group as acceptor	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0035515	oxidative RNA demethylase activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0004124	cysteine synthase activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0016231	beta-N-acetylglucosaminidase activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0050997	quaternary ammonium group binding	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0004748	ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0070412	R-SMAD binding	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0008119	thiopurine S-methyltransferase activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0090599	alpha-glucosidase activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0016454	C-palmitoyltransferase activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0032135	DNA insertion or deletion binding	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0019172	glyoxalase III activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0052857	NADPHX epimerase activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0016979	lipoate-protein ligase activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0019781	NEDD8 activating enzyme activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0004962	endothelin receptor activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0042799	histone methyltransferase activity (H4-K20 specific)	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0001671	ATPase activator activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0030676	Rac guanyl-nucleotide exchange factor activity	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0008142	oxysterol binding	1.00000000000201	2.00663909723535e-12	2	0	0	41	11917
GO:0005249	voltage-gated potassium channel activity	1.00000000000222	2.21535483523326e-12	70	0	0	41	11917
GO:0031406	carboxylic acid binding	1.00000000000302	3.02436534876201e-12	47	0	0	41	11917
GO:0043177	organic acid binding	1.00000000000302	3.02436534876201e-12	47	0	0	41	11917
GO:0005125	cytokine activity	1.00000000000302	3.02436534876201e-12	47	0	0	41	11917
GO:0050251	retinol isomerase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0035379	carbon dioxide transmembrane transporter activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0031531	thyrotropin-releasing hormone receptor binding	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0097108	hedgehog family protein binding	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0004775	succinate-CoA ligase (ADP-forming) activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0003972	RNA ligase (ATP) activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0004077	biotin-[acetyl-CoA-carboxylase] ligase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0036055	protein-succinyllysine desuccinylase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0003860	3-hydroxyisobutyryl-CoA hydrolase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0030696	tRNA (m5U54) methyltransferase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0019135	deoxyhypusine monooxygenase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0015440	peptide-transporting ATPase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0005001	transmembrane receptor protein tyrosine phosphatase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0008321	Ral guanyl-nucleotide exchange factor activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0008470	isovaleryl-CoA dehydrogenase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0000033	alpha-1,3-mannosyltransferase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0008434	calcitriol receptor activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0015132	prostaglandin transmembrane transporter activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0070818	protoporphyrinogen oxidase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0033746	histone demethylase activity (H3-R2 specific)	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0016898	oxidoreductase activity, acting on the CH-OH group of donors, cytochrome as acceptor	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0042781	3'-tRNA processing endoribonuclease activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0070548	L-glutamine aminotransferase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0043874	acireductone synthase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0004534	5'-3' exoribonuclease activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0015067	amidinotransferase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0000997	mitochondrial RNA polymerase core promoter sequence-specific DNA binding	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0036455	iron-sulfur transferase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0016595	glutamate binding	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0003840	gamma-glutamyltransferase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0008893	guanosine-3',5'-bis(diphosphate) 3'-diphosphatase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0008477	purine nucleosidase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0015037	peptide disulfide oxidoreductase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0050355	triphosphatase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0004313	[acyl-carrier-protein] S-acetyltransferase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0048040	UDP-glucuronate decarboxylase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0005167	neurotrophin TRK receptor binding	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0004643	phosphoribosylaminoimidazolecarboxamide formyltransferase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0030735	carnosine N-methyltransferase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0016716	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, another compound as one donor, and incorporation of one atom of oxygen	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0016793	triphosphoric monoester hydrolase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0015526	hexose-phosphate:inorganic phosphate antiporter activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0004357	glutamate-cysteine ligase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0033749	histone demethylase activity (H4-R3 specific)	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0004500	dopamine beta-monooxygenase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0003692	left-handed Z-DNA binding	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0019003	GDP binding	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0034647	histone demethylase activity (H3-trimethyl-K4 specific)	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0001567	cholesterol 25-hydroxylase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0003978	UDP-glucose 4-epimerase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0030572	phosphatidyltransferase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0005365	myo-inositol transmembrane transporter activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0035575	histone demethylase activity (H4-K20 specific)	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0048018	receptor agonist activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0030229	very-low-density lipoprotein particle receptor activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0043783	oxidoreductase activity, oxidizing metal ions with flavin as acceptor	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0004341	gluconolactonase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0008732	L-allo-threonine aldolase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0042806	fucose binding	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:1990259	histone-glutamine methyltransferase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0047044	androstan-3-alpha,17-beta-diol dehydrogenase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0001595	angiotensin receptor activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0015658	branched-chain amino acid transmembrane transporter activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0004751	ribose-5-phosphate isomerase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0005290	L-histidine transmembrane transporter activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0030332	cyclin binding	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0008379	thioredoxin peroxidase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0004468	lysine N-acetyltransferase activity, acting on acetyl phosphate as donor	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0008890	glycine C-acetyltransferase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0016295	myristoyl-[acyl-carrier-protein] hydrolase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0005384	manganese ion transmembrane transporter activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0071209	U7 snRNA binding	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0080132	fatty acid alpha-hydroxylase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0048406	nerve growth factor binding	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0070290	N-acylphosphatidylethanolamine-specific phospholipase D activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0004743	pyruvate kinase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0008489	UDP-galactose:glucosylceramide beta-1,4-galactosyltransferase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0005464	UDP-xylose transmembrane transporter activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0031702	type 1 angiotensin receptor binding	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0034185	apolipoprotein binding	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0001018	mitochondrial RNA polymerase regulatory region DNA binding	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0003979	UDP-glucose 6-dehydrogenase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0004991	parathyroid hormone receptor activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0004882	androgen receptor activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0047025	3-oxoacyl-[acyl-carrier-protein] reductase (NADH) activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0016290	palmitoyl-CoA hydrolase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0004321	fatty-acyl-CoA synthase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0005090	Sar guanyl-nucleotide exchange factor activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0008120	ceramide glucosyltransferase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0070064	proline-rich region binding	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0004774	succinate-CoA ligase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0051032	nucleic acid transmembrane transporter activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0004151	dihydroorotase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0050681	androgen receptor binding	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0035226	glutamate-cysteine ligase catalytic subunit binding	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0003867	4-aminobutyrate transaminase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0046921	alpha-(1->6)-fucosyltransferase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0004126	cytidine deaminase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0001128	RNA polymerase II transcription coactivator activity involved in preinitiation complex assembly	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0052381	tRNA dimethylallyltransferase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0099142	intracellular ATP-gated ion channel activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0071796	K6-linked polyubiquitin binding	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0004111	creatine kinase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0019198	transmembrane receptor protein phosphatase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0001164	RNA polymerase I CORE element sequence-specific DNA binding	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0004152	dihydroorotate dehydrogenase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0008452	RNA ligase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0004441	inositol-1,4-bisphosphate 1-phosphatase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0051371	muscle alpha-actinin binding	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0004423	iduronate-2-sulfatase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0004742	dihydrolipoyllysine-residue acetyltransferase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0047874	dolichyldiphosphatase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0000248	C-5 sterol desaturase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0035598	N6-threonylcarbomyladenosine methylthiotransferase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0004815	aspartate-tRNA ligase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0015220	choline transmembrane transporter activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0010437	9,10 (9', 10')-carotenoid-cleaving dioxygenase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:1902387	ceramide 1-phosphate binding	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0004493	methylmalonyl-CoA epimerase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0008437	thyrotropin-releasing hormone activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0050309	sugar-terminal-phosphatase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0102522	tRNA 4-demethylwyosine alpha-amino-alpha-carboxypropyltransferase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0035650	AP-1 adaptor complex binding	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0046404	ATP-dependent polydeoxyribonucleotide 5'-hydroxyl-kinase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0004088	carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0004174	electron-transferring-flavoprotein dehydrogenase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0004056	argininosuccinate lyase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0008254	3'-nucleotidase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0001537	N-acetylgalactosamine 4-O-sulfotransferase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0047315	kynurenine-glyoxylate transaminase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0005503	all-trans retinal binding	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0004766	spermidine synthase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0004595	pantetheine-phosphate adenylyltransferase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0071933	Arp2/3 complex binding	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0042084	5-methyltetrahydrofolate-dependent methyltransferase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0008260	3-oxoacid CoA-transferase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0003937	IMP cyclohydrolase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0035514	DNA demethylase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0030375	thyroid hormone receptor coactivator activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0102077	oleamide hydrolase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0035403	histone kinase activity (H3-T6 specific)	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0008143	poly(A) binding	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0002083	4-hydroxybenzoate decaprenyltransferase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0005457	GDP-fucose transmembrane transporter activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0004853	uroporphyrinogen decarboxylase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0035516	oxidative DNA demethylase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0047620	acylglycerol kinase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0005280	hydrogen:amino acid symporter activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0016781	phosphotransferase activity, paired acceptors	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0015373	monovalent anion:sodium symporter activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
GO:0008796	bis(5'-nucleosyl)-tetraphosphatase activity	1.00000000000382	3.82026875411778e-12	1	0	0	41	11917
