TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
GO:0006672	ceramide metabolic process	0.999999999995901	-4.09947953915392e-12	45	0	0	46	11674
GO:0046474	glycerophospholipid biosynthetic process	0.999999999995901	-4.09947953915392e-12	45	0	0	46	11674
GO:0009201	ribonucleoside triphosphate biosynthetic process	0.999999999995901	-4.09947953915392e-12	45	0	0	46	11674
GO:0070121	Kupffer's vesicle development	0.999999999995901	-4.09947953915392e-12	45	0	0	46	11674
GO:0071214	cellular response to abiotic stimulus	0.99999999999616	-3.83955333314285e-12	42	0	0	46	11674
GO:0006418	tRNA aminoacylation for protein translation	0.99999999999616	-3.83955333314285e-12	42	0	0	46	11674
GO:0007034	vacuolar transport	0.99999999999616	-3.83955333314285e-12	42	0	0	46	11674
GO:0000075	cell cycle checkpoint	0.99999999999616	-3.83955333314285e-12	42	0	0	46	11674
GO:0031334	positive regulation of protein complex assembly	0.99999999999616	-3.83955333314285e-12	42	0	0	46	11674
GO:0042255	ribosome assembly	0.99999999999616	-3.83955333314285e-12	42	0	0	46	11674
GO:0045862	positive regulation of proteolysis	0.99999999999616	-3.83955333314285e-12	42	0	0	46	11674
GO:0043062	extracellular structure organization	0.99999999999616	-3.83955333314285e-12	42	0	0	46	11674
GO:0098542	defense response to other organism	0.99999999999616	-3.83955333314285e-12	42	0	0	46	11674
GO:0030198	extracellular matrix organization	0.99999999999616	-3.83955333314285e-12	42	0	0	46	11674
GO:0008037	cell recognition	0.99999999999616	-3.83955333314285e-12	42	0	0	46	11674
GO:0042440	pigment metabolic process	0.99999999999616	-3.83955333314285e-12	42	0	0	46	11674
GO:0016079	synaptic vesicle exocytosis	0.999999999996523	-3.47718041828778e-12	51	0	0	46	11674
GO:0016049	cell growth	0.999999999996523	-3.47718041828778e-12	51	0	0	46	11674
GO:0046496	nicotinamide nucleotide metabolic process	0.999999999996523	-3.47718041828778e-12	51	0	0	46	11674
GO:0019362	pyridine nucleotide metabolic process	0.999999999996523	-3.47718041828778e-12	51	0	0	46	11674
GO:0010720	positive regulation of cell development	0.999999999996523	-3.47718041828778e-12	51	0	0	46	11674
GO:0006814	sodium ion transport	0.999999999996523	-3.47718041828778e-12	51	0	0	46	11674
GO:0003407	neural retina development	0.999999999996523	-3.47718041828778e-12	51	0	0	46	11674
GO:0045454	cell redox homeostasis	0.999999999996523	-3.47718041828778e-12	51	0	0	46	11674
GO:0071705	nitrogen compound transport	0.999999999996616	-3.38430429891352e-12	133	0	0	46	11674
GO:2000145	regulation of cell motility	0.999999999996616	-3.38430429891352e-12	133	0	0	46	11674
GO:0003007	heart morphogenesis	0.999999999996616	-3.38430429891352e-12	133	0	0	46	11674
GO:0051056	regulation of small GTPase mediated signal transduction	0.999999999996616	-3.38430429891352e-12	133	0	0	46	11674
GO:0006399	tRNA metabolic process	0.999999999996616	-3.38430429891352e-12	133	0	0	46	11674
GO:0032970	regulation of actin filament-based process	0.999999999996728	-3.27239670638054e-12	94	0	0	46	11674
GO:0000122	negative regulation of transcription from RNA polymerase II promoter	0.999999999996728	-3.27239670638054e-12	94	0	0	46	11674
GO:1902532	negative regulation of intracellular signal transduction	0.999999999996728	-3.27239670638054e-12	94	0	0	46	11674
GO:0043473	pigmentation	0.999999999996728	-3.27239670638054e-12	94	0	0	46	11674
GO:0050801	ion homeostasis	0.999999999996992	-3.00792198212939e-12	188	0	0	46	11674
GO:0051606	detection of stimulus	0.999999999997456	-2.54434667439982e-12	53	0	0	46	11674
GO:0034249	negative regulation of cellular amide metabolic process	0.999999999997456	-2.54434667439982e-12	53	0	0	46	11674
GO:0032880	regulation of protein localization	0.999999999997456	-2.54434667439982e-12	53	0	0	46	11674
GO:0006338	chromatin remodeling	0.999999999997456	-2.54434667439982e-12	53	0	0	46	11674
GO:0009259	ribonucleotide metabolic process	0.999999999997724	-2.2761064434091e-12	178	0	0	46	11674
GO:0051169	nuclear transport	0.999999999997918	-2.08245073618643e-12	89	0	0	46	11674
GO:0006913	nucleocytoplasmic transport	0.999999999997918	-2.08245073618643e-12	89	0	0	46	11674
GO:0051046	regulation of secretion	0.999999999997918	-2.08245073618643e-12	89	0	0	46	11674
GO:0072503	cellular divalent inorganic cation homeostasis	0.999999999997918	-2.08245073618643e-12	89	0	0	46	11674
GO:0051216	cartilage development	0.999999999997918	-2.08245073618643e-12	89	0	0	46	11674
GO:0006164	purine nucleotide biosynthetic process	0.999999999997918	-2.08245073618643e-12	89	0	0	46	11674
GO:0010769	regulation of cell morphogenesis involved in differentiation	0.999999999998159	-1.84074094118847e-12	92	0	0	46	11674
GO:0032956	regulation of actin cytoskeleton organization	0.999999999998159	-1.84074094118847e-12	92	0	0	46	11674
GO:0042787	protein ubiquitination involved in ubiquitin-dependent protein catabolic process	0.999999999998159	-1.84074094118847e-12	92	0	0	46	11674
GO:0065003	macromolecular complex assembly	0.999999999998236	-1.76418870156356e-12	420	0	0	46	11674
GO:0006364	rRNA processing	0.999999999998285	-1.71502198284316e-12	131	0	0	46	11674
GO:0010608	posttranscriptional regulation of gene expression	0.999999999998285	-1.71502198284316e-12	131	0	0	46	11674
GO:0000398	mRNA splicing, via spliceosome	0.999999999998449	-1.55124420278424e-12	108	0	0	46	11674
GO:0000377	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	0.999999999998449	-1.55124420278424e-12	108	0	0	46	11674
GO:0010975	regulation of neuron projection development	0.999999999998449	-1.55124420278424e-12	108	0	0	46	11674
GO:0006897	endocytosis	0.999999999998449	-1.55124420278424e-12	108	0	0	46	11674
GO:0061371	determination of heart left/right asymmetry	0.999999999998449	-1.55124420278424e-12	108	0	0	46	11674
GO:0002697	regulation of immune effector process	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0042886	amide transport	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0006241	CTP biosynthetic process	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0007098	centrosome cycle	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0006368	transcription elongation from RNA polymerase II promoter	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0043270	positive regulation of ion transport	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0009209	pyrimidine ribonucleoside triphosphate biosynthetic process	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0017015	regulation of transforming growth factor beta receptor signaling pathway	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0048665	neuron fate specification	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0014003	oligodendrocyte development	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0030217	T cell differentiation	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:1901658	glycosyl compound catabolic process	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0007062	sister chromatid cohesion	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:1990266	neutrophil migration	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0046036	CTP metabolic process	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:1903844	regulation of cellular response to transforming growth factor beta stimulus	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0009408	response to heat	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0097191	extrinsic apoptotic signaling pathway	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0001574	ganglioside biosynthetic process	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0019722	calcium-mediated signaling	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0043524	negative regulation of neuron apoptotic process	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0043049	otic placode formation	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0060359	response to ammonium ion	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0048794	swim bladder development	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0000132	establishment of mitotic spindle orientation	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0071391	cellular response to estrogen stimulus	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0045766	positive regulation of angiogenesis	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0009208	pyrimidine ribonucleoside triphosphate metabolic process	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0044774	mitotic DNA integrity checkpoint	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0031102	neuron projection regeneration	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0071616	acyl-CoA biosynthetic process	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0039021	pronephric glomerulus development	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0006354	DNA-templated transcription, elongation	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0071897	DNA biosynthetic process	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0048934	peripheral nervous system neuron differentiation	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0050982	detection of mechanical stimulus	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0007266	Rho protein signal transduction	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0043173	nucleotide salvage	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0021761	limbic system development	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0021546	rhombomere development	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:1903034	regulation of response to wounding	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0001522	pseudouridine synthesis	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0032007	negative regulation of TOR signaling	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0043534	blood vessel endothelial cell migration	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0003140	determination of left/right asymmetry in lateral mesoderm	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0016358	dendrite development	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0016575	histone deacetylation	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0050000	chromosome localization	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0048935	peripheral nervous system neuron development	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0030837	negative regulation of actin filament polymerization	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0072080	nephron tubule development	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0048645	animal organ formation	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0072176	nephric duct development	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0048920	posterior lateral line neuromast primordium migration	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0051054	positive regulation of DNA metabolic process	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0060034	notochord cell differentiation	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0007586	digestion	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0035384	thioester biosynthetic process	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0006383	transcription from RNA polymerase III promoter	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0002429	immune response-activating cell surface receptor signaling pathway	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0046165	alcohol biosynthetic process	0.999999999998484	-1.51610205591799e-12	16	0	0	46	11674
GO:0006766	vitamin metabolic process	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:0098657	import into cell	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:0003205	cardiac chamber development	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:0006688	glycosphingolipid biosynthetic process	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:0030225	macrophage differentiation	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:0034332	adherens junction organization	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:0008299	isoprenoid biosynthetic process	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:0033338	medial fin development	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:0031279	regulation of cyclase activity	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:0000466	maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:0007338	single fertilization	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:0032272	negative regulation of protein polymerization	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:0072523	purine-containing compound catabolic process	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:0097530	granulocyte migration	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:1902099	regulation of metaphase/anaphase transition of cell cycle	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:0021955	central nervous system neuron axonogenesis	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:0060973	cell migration involved in heart development	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:0060536	cartilage morphogenesis	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:0009148	pyrimidine nucleoside triphosphate biosynthetic process	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:0048883	neuromast primordium migration	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:0072665	protein localization to vacuole	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:0030278	regulation of ossification	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:0030851	granulocyte differentiation	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:1903169	regulation of calcium ion transmembrane transport	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:0046040	IMP metabolic process	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:0034243	regulation of transcription elongation from RNA polymerase II promoter	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:0072384	organelle transport along microtubule	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:1901879	regulation of protein depolymerization	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:0055013	cardiac muscle cell development	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:0010171	body morphogenesis	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:0001817	regulation of cytokine production	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:0006879	cellular iron ion homeostasis	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:0061326	renal tubule development	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:0046890	regulation of lipid biosynthetic process	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:0006760	folic acid-containing compound metabolic process	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:0051262	protein tetramerization	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:0002685	regulation of leukocyte migration	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:0043406	positive regulation of MAP kinase activity	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:1901215	negative regulation of neuron death	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:0051051	negative regulation of transport	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:0048015	phosphatidylinositol-mediated signaling	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:0060401	cytosolic calcium ion transport	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:0021602	cranial nerve morphogenesis	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:0003014	renal system process	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:0060900	embryonic camera-type eye formation	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:0036342	post-anal tail morphogenesis	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:0021538	epithalamus development	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:0051339	regulation of lyase activity	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:1902476	chloride transmembrane transport	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:0030071	regulation of mitotic metaphase/anaphase transition	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:0051017	actin filament bundle assembly	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:0000028	ribosomal small subunit assembly	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:0051282	regulation of sequestering of calcium ion	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:0006721	terpenoid metabolic process	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:0006282	regulation of DNA repair	0.999999999998786	-1.21357044954477e-12	17	0	0	46	11674
GO:0006643	membrane lipid metabolic process	0.999999999998865	-1.13524701400292e-12	105	0	0	46	11674
GO:0007600	sensory perception	0.999999999998865	-1.13524701400292e-12	105	0	0	46	11674
GO:0018105	peptidyl-serine phosphorylation	0.999999999998865	-1.13524701400292e-12	105	0	0	46	11674
GO:0044282	small molecule catabolic process	0.999999999998865	-1.13524701400292e-12	105	0	0	46	11674
GO:0051146	striated muscle cell differentiation	0.999999999998865	-1.13524701400292e-12	105	0	0	46	11674
GO:0014033	neural crest cell differentiation	0.999999999998865	-1.13524701400292e-12	105	0	0	46	11674
GO:0098662	inorganic cation transmembrane transport	0.999999999998872	-1.12836913839632e-12	194	0	0	46	11674
GO:0001654	eye development	0.999999999999421	-5.7937086110931e-13	280	0	0	46	11674
GO:0048562	embryonic organ morphogenesis	0.99999999999981	-1.89591636625686e-13	273	0	0	46	11674
GO:0048858	cell projection morphogenesis	0.99999999999981	-1.89591636625686e-13	273	0	0	46	11674
GO:0048812	neuron projection morphogenesis	0.99999999999981	-1.89591636625686e-13	273	0	0	46	11674
GO:0002684	positive regulation of immune system process	0.999999999999831	-1.69438793080471e-13	70	0	0	46	11674
GO:0046467	membrane lipid biosynthetic process	0.999999999999831	-1.69438793080471e-13	70	0	0	46	11674
GO:0002040	sprouting angiogenesis	0.999999999999831	-1.69438793080471e-13	70	0	0	46	11674
GO:0006665	sphingolipid metabolic process	0.999999999999831	-1.69438793080471e-13	70	0	0	46	11674
GO:0033333	fin development	0.999999999999831	-1.69438793080471e-13	70	0	0	46	11674
root	NA	1	0	11674	46	1	46	11674	326022,100149555,406304,323656,100001221,724016,324079,560270,100332193,436817,405850,436766,492346,541345,393541,557127,567576,321330,553808,415220,494031,567159,322795,100006464,335206,795588,100037361,368924,402815,572044,767809,100333821,553189,406311,445498,557341,449947,558940,568412,334202,378866,641576,321294,100002110,100037315,557176	si:ch73-158p21.3,stard9,gadd45ba,her8a,wasf1,npas4a,adi1,csrnp1a,ghsrb,polr2f,foxg1b,jdp2b,fosb,zgc:110340,tsc22d3,si:dkey-119f1.1,syne1b,rhpn2,ankrd45,mpdu1b,usp2a,tnfaip2a,csrnp1b,si:dkey-27j5.5,arrdc2,slc16a9a,zgc:158463,fkbp5,nr1d2a,nocta,runx1t1,tnfrsf11a,dnmt3ab,pik3r3a,rab4b,cmklr1,slc16a12b,sacm1la,si:ch211-45c16.2,plk3,ddit4,zgc:122979,cpox,stxbp6l,adrb2b,pik3r1
GO:0008150	biological_process	1	0	11674	46	1	46	11674	100149555,326022,100001221,724016,324079,406304,323656,436817,560270,100332193,492346,436766,405850,567576,393541,557127,541345,415220,494031,553808,321330,322795,100006464,567159,368924,100037361,335206,795588,100333821,402815,572044,767809,445498,557341,553189,406311,449947,568412,558940,378866,321294,641576,334202,100002110,100037315,557176	stard9,si:ch73-158p21.3,wasf1,npas4a,adi1,gadd45ba,her8a,polr2f,csrnp1a,ghsrb,fosb,jdp2b,foxg1b,syne1b,tsc22d3,si:dkey-119f1.1,zgc:110340,mpdu1b,usp2a,ankrd45,rhpn2,csrnp1b,si:dkey-27j5.5,tnfaip2a,fkbp5,zgc:158463,arrdc2,slc16a9a,tnfrsf11a,nr1d2a,nocta,runx1t1,rab4b,cmklr1,dnmt3ab,pik3r3a,slc16a12b,si:ch211-45c16.2,sacm1la,ddit4,cpox,zgc:122979,plk3,stxbp6l,adrb2b,pik3r1
GO:0007368	determination of left/right symmetry	1.00000000000004	3.51418418478172e-14	168	0	0	46	11674
GO:0009101	glycoprotein biosynthetic process	1.00000000000004	3.51418418478172e-14	168	0	0	46	11674
GO:0055074	calcium ion homeostasis	1.00000000000011	1.0833893728456e-13	91	0	0	46	11674
GO:0055002	striated muscle cell development	1.00000000000011	1.0833893728456e-13	91	0	0	46	11674
GO:0030903	notochord development	1.00000000000014	1.37576496683729e-13	49	0	0	46	11674
GO:0098813	nuclear chromosome segregation	1.00000000000014	1.37576496683729e-13	49	0	0	46	11674
GO:0035107	appendage morphogenesis	1.00000000000014	1.37576496683729e-13	49	0	0	46	11674
GO:0008284	positive regulation of cell proliferation	1.00000000000014	1.37576496683729e-13	49	0	0	46	11674
GO:0072006	nephron development	1.00000000000014	1.37576496683729e-13	49	0	0	46	11674
GO:1901136	carbohydrate derivative catabolic process	1.00000000000014	1.37576496683729e-13	49	0	0	46	11674
GO:0006497	protein lipidation	1.00000000000014	1.37576496683729e-13	49	0	0	46	11674
GO:0050769	positive regulation of neurogenesis	1.00000000000014	1.37576496683729e-13	49	0	0	46	11674
GO:0048667	cell morphogenesis involved in neuron differentiation	1.00000000000019	1.93193981880189e-13	257	0	0	46	11674
GO:0009185	ribonucleoside diphosphate metabolic process	1.00000000000061	6.06678619277554e-13	36	0	0	46	11674
GO:0071426	ribonucleoprotein complex export from nucleus	1.00000000000061	6.06678619277554e-13	36	0	0	46	11674
GO:0018107	peptidyl-threonine phosphorylation	1.00000000000061	6.06678619277554e-13	36	0	0	46	11674
GO:0009060	aerobic respiration	1.00000000000061	6.06678619277554e-13	36	0	0	46	11674
GO:0009135	purine nucleoside diphosphate metabolic process	1.00000000000061	6.06678619277554e-13	36	0	0	46	11674
GO:0071166	ribonucleoprotein complex localization	1.00000000000061	6.06678619277554e-13	36	0	0	46	11674
GO:0018210	peptidyl-threonine modification	1.00000000000061	6.06678619277554e-13	36	0	0	46	11674
GO:0007088	regulation of mitotic nuclear division	1.00000000000061	6.06678619277554e-13	36	0	0	46	11674
GO:0009063	cellular amino acid catabolic process	1.00000000000061	6.06678619277554e-13	36	0	0	46	11674
GO:0006997	nucleus organization	1.00000000000061	6.06678619277554e-13	36	0	0	46	11674
GO:0016051	carbohydrate biosynthetic process	1.00000000000061	6.06678619277554e-13	36	0	0	46	11674
GO:0009179	purine ribonucleoside diphosphate metabolic process	1.00000000000061	6.06678619277554e-13	36	0	0	46	11674
GO:0007229	integrin-mediated signaling pathway	1.00000000000061	6.06678619277554e-13	36	0	0	46	11674
GO:0048640	negative regulation of developmental growth	1.00000000000061	6.06678619277554e-13	36	0	0	46	11674
GO:0090130	tissue migration	1.00000000000061	6.06678619277554e-13	36	0	0	46	11674
GO:1990138	neuron projection extension	1.00000000000061	6.06678619277554e-13	36	0	0	46	11674
GO:0006475	internal protein amino acid acetylation	1.00000000000061	6.06678619277554e-13	36	0	0	46	11674
GO:0051453	regulation of intracellular pH	1.00000000000061	6.06678619277554e-13	36	0	0	46	11674
GO:0021517	ventral spinal cord development	1.00000000000061	6.06678619277554e-13	36	0	0	46	11674
GO:0010771	negative regulation of cell morphogenesis involved in differentiation	1.00000000000061	6.06678619277554e-13	36	0	0	46	11674
GO:0016482	cytosolic transport	1.00000000000061	6.06678619277554e-13	36	0	0	46	11674
GO:0031047	gene silencing by RNA	1.00000000000061	6.06678619277554e-13	36	0	0	46	11674
GO:0003006	developmental process involved in reproduction	1.00000000000061	6.06678619277554e-13	36	0	0	46	11674
GO:0010959	regulation of metal ion transport	1.00000000000061	6.06678619277554e-13	36	0	0	46	11674
GO:0002764	immune response-regulating signaling pathway	1.00000000000061	6.06678619277554e-13	36	0	0	46	11674
GO:0000819	sister chromatid segregation	1.00000000000061	6.06678619277554e-13	36	0	0	46	11674
GO:0046700	heterocycle catabolic process	1.00000000000119	1.19182338042012e-12	115	0	0	46	11674
GO:0022414	reproductive process	1.00000000000119	1.19182338042012e-12	115	0	0	46	11674
GO:0016055	Wnt signaling pathway	1.00000000000119	1.19182338042012e-12	115	0	0	46	11674
GO:0009314	response to radiation	1.00000000000119	1.19182338042012e-12	115	0	0	46	11674
GO:1904888	cranial skeletal system development	1.00000000000119	1.19182338042012e-12	115	0	0	46	11674
GO:0070838	divalent metal ion transport	1.00000000000119	1.19182338042012e-12	115	0	0	46	11674
GO:0051094	positive regulation of developmental process	1.00000000000119	1.19182338042012e-12	115	0	0	46	11674
GO:0072511	divalent inorganic cation transport	1.00000000000119	1.19182338042012e-12	115	0	0	46	11674
GO:0010256	endomembrane system organization	1.00000000000119	1.19182338042012e-12	115	0	0	46	11674
GO:0007067	mitotic nuclear division	1.00000000000119	1.19182338042012e-12	115	0	0	46	11674
GO:0006417	regulation of translation	1.00000000000119	1.19182338042012e-12	115	0	0	46	11674
GO:0009152	purine ribonucleotide biosynthetic process	1.00000000000131	1.31231869063242e-12	88	0	0	46	11674
GO:0008283	cell proliferation	1.00000000000218	2.18297144529651e-12	82	0	0	46	11674
GO:0048638	regulation of developmental growth	1.00000000000218	2.18297144529651e-12	82	0	0	46	11674
GO:0008033	tRNA processing	1.00000000000218	2.18297144529651e-12	82	0	0	46	11674
GO:0018205	peptidyl-lysine modification	1.00000000000218	2.18297144529651e-12	82	0	0	46	11674
GO:0072358	cardiovascular system development	1.00000000000224	2.24015779829078e-12	342	0	0	46	11674
GO:0016337	single organismal cell-cell adhesion	1.00000000000231	2.30694240133078e-12	77	0	0	46	11674
GO:0006914	autophagy	1.00000000000231	2.30694240133078e-12	77	0	0	46	11674
GO:0045786	negative regulation of cell cycle	1.00000000000231	2.30694240133078e-12	77	0	0	46	11674
GO:0008380	RNA splicing	1.00000000000231	2.30863723482381e-12	155	0	0	46	11674
GO:1902105	regulation of leukocyte differentiation	1.00000000000234	2.33739167038177e-12	15	0	0	46	11674
GO:0007632	visual behavior	1.00000000000234	2.33739167038177e-12	15	0	0	46	11674
GO:0071542	dopaminergic neuron differentiation	1.00000000000234	2.33739167038177e-12	15	0	0	46	11674
GO:0072666	establishment of protein localization to vacuole	1.00000000000234	2.33739167038177e-12	15	0	0	46	11674
GO:0010950	positive regulation of endopeptidase activity	1.00000000000234	2.33739167038177e-12	15	0	0	46	11674
GO:0045637	regulation of myeloid cell differentiation	1.00000000000234	2.33739167038177e-12	15	0	0	46	11674
GO:0051438	regulation of ubiquitin-protein transferase activity	1.00000000000234	2.33739167038177e-12	15	0	0	46	11674
GO:0051222	positive regulation of protein transport	1.00000000000234	2.33739167038177e-12	15	0	0	46	11674
GO:0043280	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process	1.00000000000234	2.33739167038177e-12	15	0	0	46	11674
GO:0044804	nucleophagy	1.00000000000234	2.33739167038177e-12	15	0	0	46	11674
GO:0007043	cell-cell junction assembly	1.00000000000234	2.33739167038177e-12	15	0	0	46	11674
GO:0046330	positive regulation of JNK cascade	1.00000000000234	2.33739167038177e-12	15	0	0	46	11674
